time;BE_pv_national_current;BE_wind_offshore_current;BE_wind_onshore_current
2015-01-01T00:00:00Z;0.0000;0.5116;0.1346
2015-01-01T01:00:00Z;0.0000;0.5036;0.1372
2015-01-01T02:00:00Z;0.0000;0.5238;0.1514
2015-01-01T03:00:00Z;0.0000;0.5404;0.1673
2015-01-01T04:00:00Z;0.0000;0.5181;0.1865
2015-01-01T05:00:00Z;0.0000;0.5215;0.1814
2015-01-01T06:00:00Z;0.0000;0.5659;0.1843
2015-01-01T07:00:00Z;0.0000;0.5989;0.2054
2015-01-01T08:00:00Z;0.0420;0.6152;0.2824
2015-01-01T09:00:00Z;0.1940;0.6092;0.2860
2015-01-01T10:00:00Z;0.2800;0.6080;0.2653
2015-01-01T11:00:00Z;0.3200;0.6269;0.2856
2015-01-01T12:00:00Z;0.2820;0.6867;0.3310
2015-01-01T13:00:00Z;0.1850;0.7313;0.3871
2015-01-01T14:00:00Z;0.0760;0.7573;0.4411
2015-01-01T15:00:00Z;0.0050;0.7869;0.5095
2015-01-01T16:00:00Z;0.0000;0.8207;0.5524
2015-01-01T17:00:00Z;0.0000;0.8534;0.5789
2015-01-01T18:00:00Z;0.0000;0.8771;0.6116
2015-01-01T19:00:00Z;0.0000;0.8967;0.6458
2015-01-01T20:00:00Z;0.0000;0.9094;0.6711
2015-01-01T21:00:00Z;0.0000;0.9222;0.6942
2015-01-01T22:00:00Z;0.0000;0.9329;0.7133
2015-01-01T23:00:00Z;0.0000;0.9405;0.7255
2015-01-02T00:00:00Z;0.0000;0.9455;0.7378
2015-01-02T01:00:00Z;0.0000;0.9499;0.7472
2015-01-02T02:00:00Z;0.0000;0.9500;0.7587
2015-01-02T03:00:00Z;0.0000;0.9452;0.7701
2015-01-02T04:00:00Z;0.0000;0.9151;0.7673
2015-01-02T05:00:00Z;0.0000;0.8664;0.7482
2015-01-02T06:00:00Z;0.0000;0.8364;0.7106
2015-01-02T07:00:00Z;0.0000;0.7961;0.6691
2015-01-02T08:00:00Z;0.0110;0.7012;0.5718
2015-01-02T09:00:00Z;0.0410;0.6909;0.4818
2015-01-02T10:00:00Z;0.0690;0.7376;0.4139
2015-01-02T11:00:00Z;0.0980;0.7293;0.4010
2015-01-02T12:00:00Z;0.1340;0.7410;0.4271
2015-01-02T13:00:00Z;0.1670;0.7496;0.4491
2015-01-02T14:00:00Z;0.1190;0.7354;0.4490
2015-01-02T15:00:00Z;0.0110;0.7839;0.4743
2015-01-02T16:00:00Z;0.0000;0.7878;0.4957
2015-01-02T17:00:00Z;0.0000;0.6988;0.4409
2015-01-02T18:00:00Z;0.0000;0.5887;0.3966
2015-01-02T19:00:00Z;0.0000;0.5116;0.3588
2015-01-02T20:00:00Z;0.0000;0.4647;0.3294
2015-01-02T21:00:00Z;0.0000;0.4107;0.2905
2015-01-02T22:00:00Z;0.0000;0.3842;0.2689
2015-01-02T23:00:00Z;0.0000;0.3593;0.2772
2015-01-03T00:00:00Z;0.0000;0.3216;0.2662
2015-01-03T01:00:00Z;0.0000;0.3325;0.2447
2015-01-03T02:00:00Z;0.0000;0.3432;0.2373
2015-01-03T03:00:00Z;0.0000;0.3430;0.2359
2015-01-03T04:00:00Z;0.0000;0.3136;0.2298
2015-01-03T05:00:00Z;0.0000;0.2585;0.2124
2015-01-03T06:00:00Z;0.0000;0.2176;0.2317
2015-01-03T07:00:00Z;0.0000;0.2185;0.2722
2015-01-03T08:00:00Z;0.0020;0.2888;0.2799
2015-01-03T09:00:00Z;0.0100;0.3114;0.2382
2015-01-03T10:00:00Z;0.0180;0.3006;0.1960
2015-01-03T11:00:00Z;0.0300;0.2970;0.2102
2015-01-03T12:00:00Z;0.0510;0.2205;0.2124
2015-01-03T13:00:00Z;0.0400;0.1016;0.1393
2015-01-03T14:00:00Z;0.0100;0.0344;0.1208
2015-01-03T15:00:00Z;0.0000;0.0275;0.1588
2015-01-03T16:00:00Z;0.0000;0.1042;0.2056
2015-01-03T17:00:00Z;0.0000;0.1705;0.2198
2015-01-03T18:00:00Z;0.0000;0.1669;0.2063
2015-01-03T19:00:00Z;0.0000;0.2594;0.1439
2015-01-03T20:00:00Z;0.0000;0.3671;0.1060
2015-01-03T21:00:00Z;0.0000;0.3805;0.1134
2015-01-03T22:00:00Z;0.0000;0.3732;0.1523
2015-01-03T23:00:00Z;0.0000;0.3746;0.1908
2015-01-04T00:00:00Z;0.0000;0.3638;0.2304
2015-01-04T01:00:00Z;0.0000;0.2874;0.2349
2015-01-04T02:00:00Z;0.0000;0.2195;0.2070
2015-01-04T03:00:00Z;0.0000;0.2086;0.1847
2015-01-04T04:00:00Z;0.0000;0.2286;0.2010
2015-01-04T05:00:00Z;0.0000;0.2190;0.2301
2015-01-04T06:00:00Z;0.0000;0.1929;0.2286
2015-01-04T07:00:00Z;0.0000;0.1599;0.2227
2015-01-04T08:00:00Z;0.0380;0.1232;0.2078
2015-01-04T09:00:00Z;0.1300;0.1035;0.1596
2015-01-04T10:00:00Z;0.2330;0.0930;0.1170
2015-01-04T11:00:00Z;0.2800;0.0869;0.1108
2015-01-04T12:00:00Z;0.2890;0.0809;0.1082
2015-01-04T13:00:00Z;0.2370;0.0756;0.0988
2015-01-04T14:00:00Z;0.1330;0.0756;0.1115
2015-01-04T15:00:00Z;0.0160;0.0780;0.1355
2015-01-04T16:00:00Z;0.0000;0.0804;0.1392
2015-01-04T17:00:00Z;0.0000;0.0981;0.1436
2015-01-04T18:00:00Z;0.0000;0.1259;0.1591
2015-01-04T19:00:00Z;0.0000;0.1473;0.1841
2015-01-04T20:00:00Z;0.0000;0.1624;0.2136
2015-01-04T21:00:00Z;0.0000;0.1634;0.2312
2015-01-04T22:00:00Z;0.0000;0.1594;0.2165
2015-01-04T23:00:00Z;0.0000;0.1613;0.1864
2015-01-05T00:00:00Z;0.0000;0.1699;0.1711
2015-01-05T01:00:00Z;0.0000;0.1798;0.1662
2015-01-05T02:00:00Z;0.0000;0.1971;0.1648
2015-01-05T03:00:00Z;0.0000;0.2125;0.1556
2015-01-05T04:00:00Z;0.0000;0.2256;0.1531
2015-01-05T05:00:00Z;0.0000;0.2331;0.1643
2015-01-05T06:00:00Z;0.0000;0.2250;0.1671
2015-01-05T07:00:00Z;0.0000;0.2198;0.1637
2015-01-05T08:00:00Z;0.0500;0.2240;0.1610
2015-01-05T09:00:00Z;0.1400;0.2361;0.1573
2015-01-05T10:00:00Z;0.2230;0.2493;0.1606
2015-01-05T11:00:00Z;0.2290;0.2410;0.1653
2015-01-05T12:00:00Z;0.1930;0.2290;0.1550
2015-01-05T13:00:00Z;0.1390;0.2166;0.1400
2015-01-05T14:00:00Z;0.0590;0.2089;0.1395
2015-01-05T15:00:00Z;0.0040;0.2087;0.1707
2015-01-05T16:00:00Z;0.0000;0.2181;0.1960
2015-01-05T17:00:00Z;0.0000;0.2352;0.1951
2015-01-05T18:00:00Z;0.0000;0.2530;0.1846
2015-01-05T19:00:00Z;0.0000;0.2657;0.1771
2015-01-05T20:00:00Z;0.0000;0.2612;0.1673
2015-01-05T21:00:00Z;0.0000;0.2468;0.1581
2015-01-05T22:00:00Z;0.0000;0.2259;0.1531
2015-01-05T23:00:00Z;0.0000;0.2104;0.1487
2015-01-06T00:00:00Z;0.0000;0.2043;0.1500
2015-01-06T01:00:00Z;0.0000;0.2021;0.1599
2015-01-06T02:00:00Z;0.0000;0.1959;0.1698
2015-01-06T03:00:00Z;0.0000;0.1872;0.1713
2015-01-06T04:00:00Z;0.0000;0.1865;0.1715
2015-01-06T05:00:00Z;0.0000;0.2017;0.1737
2015-01-06T06:00:00Z;0.0000;0.2180;0.1822
2015-01-06T07:00:00Z;0.0000;0.2302;0.1900
2015-01-06T08:00:00Z;0.0350;0.2345;0.1772
2015-01-06T09:00:00Z;0.0960;0.2442;0.1510
2015-01-06T10:00:00Z;0.1550;0.2504;0.1577
2015-01-06T11:00:00Z;0.1860;0.2811;0.1882
2015-01-06T12:00:00Z;0.1810;0.3406;0.2143
2015-01-06T13:00:00Z;0.1360;0.4012;0.2142
2015-01-06T14:00:00Z;0.0580;0.4330;0.2148
2015-01-06T15:00:00Z;0.0030;0.4467;0.2826
2015-01-06T16:00:00Z;0.0000;0.4482;0.3223
2015-01-06T17:00:00Z;0.0000;0.3968;0.3305
2015-01-06T18:00:00Z;0.0000;0.4701;0.3362
2015-01-06T19:00:00Z;0.0000;0.5269;0.3488
2015-01-06T20:00:00Z;0.0000;0.5490;0.3626
2015-01-06T21:00:00Z;0.0000;0.5117;0.3787
2015-01-06T22:00:00Z;0.0000;0.4082;0.3649
2015-01-06T23:00:00Z;0.0000;0.3014;0.3174
2015-01-07T00:00:00Z;0.0000;0.2370;0.2495
2015-01-07T01:00:00Z;0.0000;0.2044;0.2136
2015-01-07T02:00:00Z;0.0000;0.1664;0.1882
2015-01-07T03:00:00Z;0.0000;0.1309;0.1506
2015-01-07T04:00:00Z;0.0000;0.1275;0.1280
2015-01-07T05:00:00Z;0.0000;0.1847;0.1476
2015-01-07T06:00:00Z;0.0000;0.2810;0.1705
2015-01-07T07:00:00Z;0.0000;0.3659;0.1767
2015-01-07T08:00:00Z;0.0220;0.4164;0.1750
2015-01-07T09:00:00Z;0.0780;0.4385;0.1617
2015-01-07T10:00:00Z;0.1460;0.4255;0.1620
2015-01-07T11:00:00Z;0.2130;0.4355;0.2004
2015-01-07T12:00:00Z;0.2540;0.4703;0.2232
2015-01-07T13:00:00Z;0.1450;0.5173;0.2100
2015-01-07T14:00:00Z;0.0550;0.5581;0.2420
2015-01-07T15:00:00Z;0.0040;0.6059;0.3221
2015-01-07T16:00:00Z;0.0000;0.6835;0.3764
2015-01-07T17:00:00Z;0.0000;0.7215;0.3954
2015-01-07T18:00:00Z;0.0000;0.7494;0.4197
2015-01-07T19:00:00Z;0.0000;0.7645;0.4440
2015-01-07T20:00:00Z;0.0000;0.7720;0.4592
2015-01-07T21:00:00Z;0.0000;0.7812;0.4734
2015-01-07T22:00:00Z;0.0000;0.7920;0.4973
2015-01-07T23:00:00Z;0.0000;0.8021;0.5328
2015-01-08T00:00:00Z;0.0000;0.8246;0.5571
2015-01-08T01:00:00Z;0.0000;0.8416;0.5742
2015-01-08T02:00:00Z;0.0000;0.8463;0.5990
2015-01-08T03:00:00Z;0.0000;0.8030;0.6115
2015-01-08T04:00:00Z;0.0000;0.7842;0.6088
2015-01-08T05:00:00Z;0.0000;0.7620;0.5985
2015-01-08T06:00:00Z;0.0000;0.7936;0.5902
2015-01-08T07:00:00Z;0.0000;0.7621;0.5446
2015-01-08T08:00:00Z;0.0010;0.6142;0.5675
2015-01-08T09:00:00Z;0.0080;0.5046;0.5912
2015-01-08T10:00:00Z;0.0150;0.3689;0.6120
2015-01-08T11:00:00Z;0.0170;0.2307;0.6342
2015-01-08T12:00:00Z;0.0170;0.2692;0.6556
2015-01-08T13:00:00Z;0.0120;0.5277;0.6648
2015-01-08T14:00:00Z;0.0060;0.4007;0.6686
2015-01-08T15:00:00Z;0.0010;0.4003;0.6290
2015-01-08T16:00:00Z;0.0000;0.3506;0.5350
2015-01-08T17:00:00Z;0.0000;0.4146;0.3745
2015-01-08T18:00:00Z;0.0000;0.5096;0.3585
2015-01-08T19:00:00Z;0.0000;0.5690;0.3996
2015-01-08T20:00:00Z;0.0000;0.5550;0.4327
2015-01-08T21:00:00Z;0.0000;0.4770;0.3982
2015-01-08T22:00:00Z;0.0000;0.5009;0.3928
2015-01-08T23:00:00Z;0.0000;0.5821;0.4101
2015-01-09T00:00:00Z;0.0000;0.7167;0.4667
2015-01-09T01:00:00Z;0.0000;0.8571;0.5370
2015-01-09T02:00:00Z;0.0000;0.9350;0.5961
2015-01-09T03:00:00Z;0.0000;0.9772;0.6719
2015-01-09T04:00:00Z;0.0000;0.9795;0.8512
2015-01-09T05:00:00Z;0.0000;0.9760;0.9242
2015-01-09T06:00:00Z;0.0000;0.9684;0.9290
2015-01-09T07:00:00Z;0.0000;0.9425;0.8954
2015-01-09T08:00:00Z;0.0020;0.9245;0.8730
2015-01-09T09:00:00Z;0.0180;0.9049;0.8482
2015-01-09T10:00:00Z;0.0400;0.8784;0.8146
2015-01-09T11:00:00Z;0.0490;0.8614;0.8037
2015-01-09T12:00:00Z;0.0490;0.8621;0.8163
2015-01-09T13:00:00Z;0.0230;0.8653;0.8391
2015-01-09T14:00:00Z;0.0080;0.8636;0.8433
2015-01-09T15:00:00Z;0.0000;0.8894;0.8547
2015-01-09T16:00:00Z;0.0000;0.9191;0.8776
2015-01-09T17:00:00Z;0.0000;0.9669;0.9112
2015-01-09T18:00:00Z;0.0000;0.9807;0.9491
2015-01-09T19:00:00Z;0.0000;0.9808;0.9697
2015-01-09T20:00:00Z;0.0000;0.9792;0.9687
2015-01-09T21:00:00Z;0.0000;0.9767;0.9604
2015-01-09T22:00:00Z;0.0000;0.9724;0.9536
2015-01-09T23:00:00Z;0.0000;0.9664;0.9433
2015-01-10T00:00:00Z;0.0000;0.9651;0.9329
2015-01-10T01:00:00Z;0.0000;0.9625;0.9253
2015-01-10T02:00:00Z;0.0000;0.9565;0.9195
2015-01-10T03:00:00Z;0.0000;0.9591;0.9104
2015-01-10T04:00:00Z;0.0000;0.9688;0.9089
2015-01-10T05:00:00Z;0.0000;0.9768;0.9238
2015-01-10T06:00:00Z;0.0000;0.9807;0.9451
2015-01-10T07:00:00Z;0.0000;0.9799;0.9545
2015-01-10T08:00:00Z;0.0070;0.9753;0.9591
2015-01-10T09:00:00Z;0.0160;0.9719;0.9660
2015-01-10T10:00:00Z;0.0290;0.9655;0.9686
2015-01-10T11:00:00Z;0.0280;0.9807;0.9690
2015-01-10T12:00:00Z;0.0360;0.9643;0.9628
2015-01-10T13:00:00Z;0.0450;0.9372;0.9399
2015-01-10T14:00:00Z;0.0260;0.9287;0.8880
2015-01-10T15:00:00Z;0.0050;0.9190;0.8083
2015-01-10T16:00:00Z;0.0000;0.8741;0.7206
2015-01-10T17:00:00Z;0.0000;0.8224;0.6302
2015-01-10T18:00:00Z;0.0000;0.7953;0.5104
2015-01-10T19:00:00Z;0.0000;0.7820;0.4085
2015-01-10T20:00:00Z;0.0000;0.7800;0.3881
2015-01-10T21:00:00Z;0.0000;0.7831;0.3798
2015-01-10T22:00:00Z;0.0000;0.7894;0.3777
2015-01-10T23:00:00Z;0.0000;0.8064;0.3745
2015-01-11T00:00:00Z;0.0000;0.8338;0.3793
2015-01-11T01:00:00Z;0.0000;0.8615;0.3952
2015-01-11T02:00:00Z;0.0000;0.8927;0.4276
2015-01-11T03:00:00Z;0.0000;0.9208;0.4809
2015-01-11T04:00:00Z;0.0000;0.9402;0.5408
2015-01-11T05:00:00Z;0.0000;0.9513;0.5919
2015-01-11T06:00:00Z;0.0000;0.9537;0.6403
2015-01-11T07:00:00Z;0.0000;0.9500;0.6620
2015-01-11T08:00:00Z;0.0340;0.9426;0.6702
2015-01-11T09:00:00Z;0.1240;0.9296;0.6712
2015-01-11T10:00:00Z;0.2140;0.9138;0.7334
2015-01-11T11:00:00Z;0.2700;0.8875;0.7688
2015-01-11T12:00:00Z;0.2550;0.8593;0.7509
2015-01-11T13:00:00Z;0.1720;0.8485;0.7117
2015-01-11T14:00:00Z;0.0460;0.8344;0.6642
2015-01-11T15:00:00Z;0.0020;0.8401;0.6292
2015-01-11T16:00:00Z;0.0000;0.8393;0.6249
2015-01-11T17:00:00Z;0.0000;0.8388;0.6310
2015-01-11T18:00:00Z;0.0000;0.8663;0.6346
2015-01-11T19:00:00Z;0.0000;0.8964;0.6859
2015-01-11T20:00:00Z;0.0000;0.9061;0.7357
2015-01-11T21:00:00Z;0.0000;0.9096;0.7504
2015-01-11T22:00:00Z;0.0000;0.9110;0.7420
2015-01-11T23:00:00Z;0.0000;0.9078;0.7282
2015-01-12T00:00:00Z;0.0000;0.8981;0.7204
2015-01-12T01:00:00Z;0.0000;0.9028;0.7065
2015-01-12T02:00:00Z;0.0000;0.9144;0.7212
2015-01-12T03:00:00Z;0.0000;0.9273;0.7564
2015-01-12T04:00:00Z;0.0000;0.9432;0.7958
2015-01-12T05:00:00Z;0.0000;0.9558;0.8283
2015-01-12T06:00:00Z;0.0000;0.9586;0.8437
2015-01-12T07:00:00Z;0.0000;0.9618;0.8542
2015-01-12T08:00:00Z;0.0020;0.9649;0.8618
2015-01-12T09:00:00Z;0.0060;0.9684;0.8700
2015-01-12T10:00:00Z;0.0110;0.9701;0.8794
2015-01-12T11:00:00Z;0.0160;0.9693;0.8848
2015-01-12T12:00:00Z;0.0170;0.9704;0.8837
2015-01-12T13:00:00Z;0.0120;0.9698;0.8799
2015-01-12T14:00:00Z;0.0040;0.9655;0.8734
2015-01-12T15:00:00Z;0.0000;0.9549;0.8631
2015-01-12T16:00:00Z;0.0000;0.9251;0.8502
2015-01-12T17:00:00Z;0.0000;0.9109;0.8427
2015-01-12T18:00:00Z;0.0000;0.9117;0.8342
2015-01-12T19:00:00Z;0.0000;0.9086;0.8272
2015-01-12T20:00:00Z;0.0000;0.9033;0.8386
2015-01-12T21:00:00Z;0.0000;0.9151;0.8451
2015-01-12T22:00:00Z;0.0000;0.9473;0.8491
2015-01-12T23:00:00Z;0.0000;0.9675;0.8596
2015-01-13T00:00:00Z;0.0000;0.9734;0.8715
2015-01-13T01:00:00Z;0.0000;0.9747;0.8744
2015-01-13T02:00:00Z;0.0000;0.9754;0.8687
2015-01-13T03:00:00Z;0.0000;0.9703;0.8709
2015-01-13T04:00:00Z;0.0000;0.9588;0.8791
2015-01-13T05:00:00Z;0.0000;0.9297;0.8841
2015-01-13T06:00:00Z;0.0000;0.8690;0.8857
2015-01-13T07:00:00Z;0.0000;0.7409;0.8875
2015-01-13T08:00:00Z;0.0430;0.5575;0.8744
2015-01-13T09:00:00Z;0.1040;0.4251;0.8546
2015-01-13T10:00:00Z;0.1140;0.3682;0.8341
2015-01-13T11:00:00Z;0.0800;0.3838;0.8090
2015-01-13T12:00:00Z;0.0610;0.4333;0.7784
2015-01-13T13:00:00Z;0.0470;0.5121;0.7303
2015-01-13T14:00:00Z;0.0260;0.5927;0.6921
2015-01-13T15:00:00Z;0.0030;0.6261;0.6860
2015-01-13T16:00:00Z;0.0000;0.6858;0.6960
2015-01-13T17:00:00Z;0.0000;0.7442;0.7092
2015-01-13T18:00:00Z;0.0000;0.7967;0.6941
2015-01-13T19:00:00Z;0.0000;0.8060;0.6757
2015-01-13T20:00:00Z;0.0000;0.8157;0.6517
2015-01-13T21:00:00Z;0.0000;0.7777;0.6140
2015-01-13T22:00:00Z;0.0000;0.7166;0.5443
2015-01-13T23:00:00Z;0.0000;0.5193;0.4475
2015-01-14T00:00:00Z;0.0000;0.4550;0.4425
2015-01-14T01:00:00Z;0.0000;0.5900;0.6438
2015-01-14T02:00:00Z;0.0000;0.7681;0.7330
2015-01-14T03:00:00Z;0.0000;0.8837;0.6601
2015-01-14T04:00:00Z;0.0000;0.8963;0.5924
2015-01-14T05:00:00Z;0.0000;0.8573;0.5289
2015-01-14T06:00:00Z;0.0000;0.7528;0.4992
2015-01-14T07:00:00Z;0.0000;0.6752;0.5784
2015-01-14T08:00:00Z;0.0160;0.7498;0.7029
2015-01-14T09:00:00Z;0.0310;0.7888;0.7512
2015-01-14T10:00:00Z;0.0400;0.7660;0.7241
2015-01-14T11:00:00Z;0.0640;0.7561;0.7065
2015-01-14T12:00:00Z;0.0960;0.7761;0.7463
2015-01-14T13:00:00Z;0.1250;0.7240;0.7517
2015-01-14T14:00:00Z;0.1080;0.6111;0.6524
2015-01-14T15:00:00Z;0.0220;0.6243;0.5311
2015-01-14T16:00:00Z;0.0000;0.6202;0.4490
2015-01-14T17:00:00Z;0.0000;0.5942;0.4350
2015-01-14T18:00:00Z;0.0000;0.5824;0.4325
2015-01-14T19:00:00Z;0.0000;0.6451;0.4540
2015-01-14T20:00:00Z;0.0000;0.7483;0.5043
2015-01-14T21:00:00Z;0.0000;0.8177;0.5488
2015-01-14T22:00:00Z;0.0000;0.8686;0.6188
2015-01-14T23:00:00Z;0.0000;0.9453;0.7017
2015-01-15T00:00:00Z;0.0000;0.9766;0.7600
2015-01-15T01:00:00Z;0.0000;0.9809;0.8193
2015-01-15T02:00:00Z;0.0000;0.9802;0.8916
2015-01-15T03:00:00Z;0.0000;0.9733;0.9355
2015-01-15T04:00:00Z;0.0000;0.9639;0.9475
2015-01-15T05:00:00Z;0.0000;0.9629;0.9555
2015-01-15T06:00:00Z;0.0000;0.9703;0.9617
2015-01-15T07:00:00Z;0.0000;0.9811;0.9625
2015-01-15T08:00:00Z;0.0060;0.9604;0.9612
2015-01-15T09:00:00Z;0.0150;0.9024;0.9561
2015-01-15T10:00:00Z;0.0300;0.8479;0.9456
2015-01-15T11:00:00Z;0.0400;0.8023;0.9330
2015-01-15T12:00:00Z;0.0470;0.7963;0.9156
2015-01-15T13:00:00Z;0.0390;0.8072;0.8943
2015-01-15T14:00:00Z;0.0180;0.8573;0.8710
2015-01-15T15:00:00Z;0.0020;0.9252;0.8536
2015-01-15T16:00:00Z;0.0000;0.9568;0.8240
2015-01-15T17:00:00Z;0.0000;0.9548;0.7895
2015-01-15T18:00:00Z;0.0000;0.9343;0.7448
2015-01-15T19:00:00Z;0.0000;0.9230;0.6839
2015-01-15T20:00:00Z;0.0000;0.9222;0.6277
2015-01-15T21:00:00Z;0.0000;0.9337;0.6056
2015-01-15T22:00:00Z;0.0000;0.9463;0.6201
2015-01-15T23:00:00Z;0.0000;0.9464;0.6133
2015-01-16T00:00:00Z;0.0000;0.9444;0.5911
2015-01-16T01:00:00Z;0.0000;0.9342;0.5572
2015-01-16T02:00:00Z;0.0000;0.9172;0.5079
2015-01-16T03:00:00Z;0.0000;0.8745;0.4373
2015-01-16T04:00:00Z;0.0000;0.7985;0.3707
2015-01-16T05:00:00Z;0.0000;0.6746;0.3241
2015-01-16T06:00:00Z;0.0000;0.5743;0.2776
2015-01-16T07:00:00Z;0.0000;0.5381;0.2261
2015-01-16T08:00:00Z;0.0190;0.4922;0.1780
2015-01-16T09:00:00Z;0.0680;0.4629;0.1562
2015-01-16T10:00:00Z;0.1550;0.4150;0.1440
2015-01-16T11:00:00Z;0.2530;0.3782;0.1558
2015-01-16T12:00:00Z;0.3150;0.3585;0.1629
2015-01-16T13:00:00Z;0.2830;0.3223;0.1616
2015-01-16T14:00:00Z;0.1650;0.2769;0.1491
2015-01-16T15:00:00Z;0.0280;0.2192;0.1655
2015-01-16T16:00:00Z;0.0000;0.1907;0.1884
2015-01-16T17:00:00Z;0.0000;0.1854;0.2126
2015-01-16T18:00:00Z;0.0000;0.1951;0.2373
2015-01-16T19:00:00Z;0.0000;0.2113;0.2408
2015-01-16T20:00:00Z;0.0000;0.2217;0.2118
2015-01-16T21:00:00Z;0.0000;0.2381;0.1677
2015-01-16T22:00:00Z;0.0000;0.2445;0.1458
2015-01-16T23:00:00Z;0.0000;0.2407;0.1357
2015-01-17T00:00:00Z;0.0000;0.2312;0.1406
2015-01-17T01:00:00Z;0.0000;0.2242;0.1501
2015-01-17T02:00:00Z;0.0000;0.2199;0.1563
2015-01-17T03:00:00Z;0.0000;0.2115;0.1455
2015-01-17T04:00:00Z;0.0000;0.2072;0.1223
2015-01-17T05:00:00Z;0.0000;0.2077;0.1070
2015-01-17T06:00:00Z;0.0000;0.1964;0.0959
2015-01-17T07:00:00Z;0.0000;0.1919;0.0907
2015-01-17T08:00:00Z;0.0730;0.2214;0.0928
2015-01-17T09:00:00Z;0.2060;0.2753;0.0759
2015-01-17T10:00:00Z;0.3620;0.3308;0.0656
2015-01-17T11:00:00Z;0.4320;0.3890;0.1056
2015-01-17T12:00:00Z;0.4260;0.4446;0.1393
2015-01-17T13:00:00Z;0.3560;0.5034;0.1651
2015-01-17T14:00:00Z;0.2130;0.5572;0.1665
2015-01-17T15:00:00Z;0.0420;0.6031;0.2315
2015-01-17T16:00:00Z;0.0000;0.6172;0.3443
2015-01-17T17:00:00Z;0.0000;0.6138;0.3853
2015-01-17T18:00:00Z;0.0000;0.5793;0.3807
2015-01-17T19:00:00Z;0.0000;0.5031;0.3643
2015-01-17T20:00:00Z;0.0000;0.4046;0.3620
2015-01-17T21:00:00Z;0.0000;0.3617;0.3717
2015-01-17T22:00:00Z;0.0000;0.3324;0.3662
2015-01-17T23:00:00Z;0.0000;0.3112;0.3666
2015-01-18T00:00:00Z;0.0000;0.2938;0.3529
2015-01-18T01:00:00Z;0.0000;0.2733;0.3437
2015-01-18T02:00:00Z;0.0000;0.2694;0.3411
2015-01-18T03:00:00Z;0.0000;0.2728;0.3353
2015-01-18T04:00:00Z;0.0000;0.2966;0.3470
2015-01-18T05:00:00Z;0.0000;0.3443;0.3460
2015-01-18T06:00:00Z;0.0000;0.3926;0.3482
2015-01-18T07:00:00Z;0.0010;0.4121;0.3578
2015-01-18T08:00:00Z;0.0330;0.3968;0.3518
2015-01-18T09:00:00Z;0.1050;0.3397;0.3643
2015-01-18T10:00:00Z;0.1750;0.2805;0.3972
2015-01-18T11:00:00Z;0.2090;0.2173;0.3906
2015-01-18T12:00:00Z;0.2180;0.1235;0.3649
2015-01-18T13:00:00Z;0.1830;0.0506;0.3163
2015-01-18T14:00:00Z;0.1050;0.0220;0.2564
2015-01-18T15:00:00Z;0.0210;0.0139;0.2505
2015-01-18T16:00:00Z;0.0000;0.0158;0.2699
2015-01-18T17:00:00Z;0.0000;0.0252;0.2601
2015-01-18T18:00:00Z;0.0000;0.0838;0.2345
2015-01-18T19:00:00Z;0.0000;0.1267;0.1784
2015-01-18T20:00:00Z;0.0000;0.1392;0.1396
2015-01-18T21:00:00Z;0.0000;0.1206;0.1250
2015-01-18T22:00:00Z;0.0000;0.0994;0.1164
2015-01-18T23:00:00Z;0.0000;0.0879;0.1036
2015-01-19T00:00:00Z;0.0000;0.0888;0.0845
2015-01-19T01:00:00Z;0.0000;0.1035;0.0647
2015-01-19T02:00:00Z;0.0000;0.1200;0.0471
2015-01-19T03:00:00Z;0.0000;0.1289;0.0334
2015-01-19T04:00:00Z;0.0000;0.1343;0.0236
2015-01-19T05:00:00Z;0.0000;0.1297;0.0176
2015-01-19T06:00:00Z;0.0000;0.1156;0.0141
2015-01-19T07:00:00Z;0.0010;0.1034;0.0115
2015-01-19T08:00:00Z;0.0430;0.0904;0.0076
2015-01-19T09:00:00Z;0.1140;0.0656;0.0039
2015-01-19T10:00:00Z;0.1820;0.0412;0.0026
2015-01-19T11:00:00Z;0.2210;0.0246;0.0017
2015-01-19T12:00:00Z;0.1920;0.0209;0.0011
2015-01-19T13:00:00Z;0.1320;0.0253;0.0014
2015-01-19T14:00:00Z;0.0610;0.0318;0.0028
2015-01-19T15:00:00Z;0.0100;0.0333;0.0052
2015-01-19T16:00:00Z;0.0000;0.0281;0.0071
2015-01-19T17:00:00Z;0.0000;0.0227;0.0077
2015-01-19T18:00:00Z;0.0000;0.0191;0.0079
2015-01-19T19:00:00Z;0.0000;0.0152;0.0084
2015-01-19T20:00:00Z;0.0000;0.0092;0.0082
2015-01-19T21:00:00Z;0.0000;0.0061;0.0081
2015-01-19T22:00:00Z;0.0000;0.0041;0.0078
2015-01-19T23:00:00Z;0.0000;0.0030;0.0069
2015-01-20T00:00:00Z;0.0000;0.0027;0.0054
2015-01-20T01:00:00Z;0.0000;0.0037;0.0040
2015-01-20T02:00:00Z;0.0000;0.0074;0.0038
2015-01-20T03:00:00Z;0.0000;0.0122;0.0051
2015-01-20T04:00:00Z;0.0000;0.0146;0.0066
2015-01-20T05:00:00Z;0.0000;0.0136;0.0073
2015-01-20T06:00:00Z;0.0000;0.0114;0.0076
2015-01-20T07:00:00Z;0.0020;0.0090;0.0082
2015-01-20T08:00:00Z;0.0760;0.0073;0.0082
